entity_id;entity_name;sector;country;value
05J4S5-E;Sartorius AG Pref;HealthcareAndEquipment;Germany;
00CNZW-E;Sensus Healthcare Inc;HealthcareAndEquipment;United States;
06DZZW-E;SuperSonic Imagine SA;HealthcareAndEquipment;France;
006KJ5-E;STRATA Skin Sciences Inc;HealthcareAndEquipment;United States;
0017JZ-E;Statsure Diagnostic Systems Inc;HealthcareAndEquipment;United States;
000WV5-E;STAAR Surgical Company;HealthcareAndEquipment;United States;
000BXT-E;Strategic Global Investments Inc;HealthcareAndEquipment;United States;
0K8PY3-E;STERIS Plc;HealthcareAndEquipment;Ireland;
05X6L3-E;Shun Thai Rubber Gloves Industry Public Co Ltd;HealthcareAndEquipment;Thailand;
05SJK1-E;Stille AB;HealthcareAndEquipment;Sweden;
006VKV-E;Neuronetics Inc;HealthcareAndEquipment;United States;
05HX67-E;Straumann Holding AG;HealthcareAndEquipment;Switzerland;
06N2F0-E;Stentys SA;HealthcareAndEquipment;France;
005TTT-E;Stereotaxis Inc;HealthcareAndEquipment;United States;
05JHFH-E;Surgical Innovations Group plc;HealthcareAndEquipment;United Kingdom;
063GYR-E;Surgical Science Sweden AB;HealthcareAndEquipment;Sweden;
003PGN-E;Sernova Corp;HealthcareAndEquipment;Canada;
06GYG4-E;Sheervision Inc;HealthcareAndEquipment;United States;
0DKCKK-E;Shockwave Medical Inc;HealthcareAndEquipment;United States;
09KP4D-E;Sonomax Technologies Inc;HealthcareAndEquipment;Canada;
000X16-E;Stryker Corporation;HealthcareAndEquipment;United States;
0845JK-E;SyntheticMR AB;HealthcareAndEquipment;Sweden;
0068L2-E;Tactile Systems Technology Inc;HealthcareAndEquipment;United States;
0068Y3-E;TearLab Corp;HealthcareAndEquipment;United States;
05HZ29-E;Tecan Group AG;HealthcareAndEquipment;Switzerland;
0019FG-E;Tenax Therapeutics Inc;HealthcareAndEquipment;United States;
000XLT-E;Teleflex Incorporated;HealthcareAndEquipment;United States;
060LPK-E;Theralase Technologies Inc;HealthcareAndEquipment;Canada;
07BKD3-E;Titan Medical Inc;HealthcareAndEquipment;Canada;
0KSQKQ-E;TransMedics Group Inc;HealthcareAndEquipment;United States;
000XX7-E;Trimedyne Inc;HealthcareAndEquipment;United States;
06LJVN-E;Thermo Fisher Scientific Inc;PharmaBioTech;United States;
00B9QB-E;Tandem Diabetes Care Inc;HealthcareAndEquipment;United States;
0G2ZNW-E;Todos Medical Ltd;HealthcareAndEquipment;Israel;
003T7P-E;TSO3 Inc;HealthcareAndEquipment;Canada;
001SY8-E;Track Group Inc;HealthcareAndEquipment;United States;
001C2Q-E;Trinity Biotech Plc Sponsored ADR Class A;HealthcareAndEquipment;Ireland;
0DZ354-E;TruScreen Ltd;HealthcareAndEquipment;New Zealand;
0079XN-E;Tristel Plc;HealthcareAndEquipment;United Kingdom;
008TKW-E;Universal Biosensors Inc;HealthcareAndEquipment;Australia;
00638H-E;Uscom Limited;HealthcareAndEquipment;Australia;
00160W-E;Urologix Inc;HealthcareAndEquipment;United States;
003D1R-E;Universal Media Group Inc;HealthcareAndEquipment;United States;
000Y87-E;Utah Medical Products Inc;HealthcareAndEquipment;United States;
004SXP-E;Vapotherm Inc;HealthcareAndEquipment;United States;
002J5D-E;Varian Medical Systems Inc;HealthcareAndEquipment;United States;
000YHF-E;Vaso Corp;HealthcareAndEquipment;United States;
0D84K5-E;Vivione Biosciences Inc Class A;HealthcareAndEquipment;Canada;
09R5FM-E;IVF HARTMANN Holding AG;HealthcareAndEquipment;Switzerland;
001DJZ-E;Vericel Corporation;PharmaBioTech;United States;
003SJ8-E;Vigil Health Solutions Inc;HealthcareAndEquipment;Canada;
0B1LC6-E;Volpara Health Technologies Ltd;HealthcareAndEquipment;New Zealand;
070ZGL-E;Vidavo SA;HealthcareAndEquipment;Greece;
07XJRQ-E;ViroGates A/S;HealthcareAndEquipment;Denmark;
0DXDXK-E;Viveve Medical Inc;HealthcareAndEquipment;United States;
00GBJF-E;Valeritas Holdings Inc;HealthcareAndEquipment;United States;
001DC6-E;Vitro Diagnostics Inc;HealthcareAndEquipment;United States;
0KB15D-E;VOTI Detection Inc;HealthcareAndEquipment;Canada;
00FXNZ-E;ViewRay Inc;HealthcareAndEquipment;United States;
0G8KS0-E;Varex Imaging Corporation;HealthcareAndEquipment;United States;
00BL7Q-E;Verisante Technology Inc;HealthcareAndEquipment;Canada;
00GCMY-E;Viatar CTC Solutions Inc;HealthcareAndEquipment;United States;
00B1NT-E;Vycor Medical Inc;HealthcareAndEquipment;United States;
0011S2-E;Waters Corporation;PharmaBioTech;United States;
000M4D-E;WindGen Energy Inc;HealthcareAndEquipment;United States;
00BG3W-E;Wearable Health Solutions Inc;HealthcareAndEquipment;Canada;
0624MX-E;Wellstar International Inc;HealthcareAndEquipment;United States;
0DYPP6-E;Wright Medical Group NV;HealthcareAndEquipment;Netherlands;
002H4W-E;West Pharmaceutical Services Inc;PharmaBioTech;United States;
00167Z-E;W Technologies Inc;HealthcareAndEquipment;United States;
088ZTY-E;WellTek Incorporated;HealthcareAndEquipment;United States;
06YHX4-E;Xcorporeal Inc;HealthcareAndEquipment;United States;
0C7LL0-E;Apteryx Imaging Inc;HealthcareAndEquipment;Canada;
0FRZ52-E;DENTSPLY SIRONA Inc;HealthcareAndEquipment;United States;
0FNZFT-E;Xtant Medical Holdings Inc;HealthcareAndEquipment;United States;
09N3NW-E;Xvivo Perfusion AB;HealthcareAndEquipment;Sweden;
0DS9SL-E;Yourgene Health Plc;HealthcareAndEquipment;United Kingdom;
060JP0-E;Ypsomed Holding AG;HealthcareAndEquipment;Switzerland;
0036P0-E;Zimmer Biomet Holdings Inc;HealthcareAndEquipment;United States;
0DGDMX-E;Zenicor Medical Systems AB;HealthcareAndEquipment;Sweden;
006ZFR-E;ZoomMed inc;HealthcareAndEquipment;Canada;
003MX0-E;Zecotek Photonics Inc;HealthcareAndEquipment;Canada;
09XDVN-E;Zosano Pharma Corp;HealthcareAndEquipment;United States;
002LCW-E;Zynex Inc;HealthcareAndEquipment;United States;
0085WN-E;BeneChill Inc;HealthcareAndEquipment;United States;
00D71V-E;Icagen Inc;HealthcareAndEquipment;United States;
08BBTR-E;Contec Medical Systems Co Ltd;HealthcareAndEquipment;China;
0G4W22-E;Venus Medtech (Hangzhou) Inc;HealthcareAndEquipment;China;
0JL11T-E;Shenzhen Antmed Co Ltd;HealthcareAndEquipment;China;
0JYCBY-E;Glucose Biosensor Systems (Greater China) Holdings Inc;HealthcareAndEquipment;United States;
0KGRWG-E;Shanghai Kindly Medical Instruments Co Ltd;HealthcareAndEquipment;China;
0L4R6M-E;JIANGSU HANVO SAFETY PRODUCT CO LTD;HealthcareAndEquipment;China;
0L5GX7-E;Shanghai General Healthy Information & Technology Co Ltd;HealthcareAndEquipment;China;
0L5HKV-E;Hangzhou Alltest Biotech Co Ltd;HealthcareAndEquipment;China;
05VV1K-E;YIHUA HEALTHCARE Co Ltd Class A;HealthcareAndEquipment;China;
0HZCWW-E;Metro Healthcare Bhd;HealthcareAndEquipment;Malaysia;
0K7N5K-E;Topvision Eye Specialist Bhd;HealthcareAndEquipment;Malaysia;
0KQ0MV-E;Smile-Link Healthcare Global Bhd;HealthcareAndEquipment;Malaysia;
07DJP9-E;Biotoxtech Co Ltd;HealthcareAndEquipment;South Korea;
0FV8LV-E;Human Health Holdings Ltd;HealthcareAndEquipment;Hong Kong;
0HYKNF-E;Ping An Healthcare and Technology Company Limited;HealthcareAndEquipment;China;
0KSFNS-E;EuroEyes International Eye Clinic Limited;HealthcareAndEquipment;Germany;
0KN5FD-E;Jinxin Fertility Group Ltd;HealthcareAndEquipment;China;
0GL38B-E;HC Surgical Specialists Ltd;HealthcareAndEquipment;Singapore;
0HP0NH-E;Clearbridge Health Ltd;HealthcareAndEquipment;Singapore;
0JDM7N-E;Asian Healthcare Specialists Ltd;HealthcareAndEquipment;Singapore;
05ZF4S-E;Kupele Strbske Pleso as;HealthcareAndEquipment;Slovakia;
0FFG4T-E;HS Vital Co Ltd;HealthcareAndEquipment;South Korea;
0FW699-E;Union Medical Healthcare Ltd;HealthcareAndEquipment;Hong Kong;
0GYY64-E;CHEMON Inc;HealthcareAndEquipment;South Korea;
0BSDDX-E;U2Bio Co Ltd;HealthcareAndEquipment;South Korea;
0FZZK1-E;Medizen Humancare Inc Co Ltd;HealthcareAndEquipment;South Korea;
0067Q2-E;Care Twentyone Corporation;HealthcareAndEquipment;Japan;
06Q9VB-E;Saint-Care Holding Corp;HealthcareAndEquipment;Japan;
0608RH-E;Tsukui Corporation;HealthcareAndEquipment;Japan;
07GCDC-E;Tellgen Corp Class A;HealthcareAndEquipment;China;
0H778Y-E;C-MER Eye Care Holdings Limited;HealthcareAndEquipment;Hong Kong;
0GDF4Q-E;Guangdong Kanghua Healthcare Co Ltd Class H;HealthcareAndEquipment;China;
0HJ9GY-E;Signpost Corporation;HealthcareAndEquipment;Japan;
0FZSH8-E;Middle East Healthcare Co;HealthcareAndEquipment;Saudi Arabia;
05JYRH-E;Longlife Holding Co Ltd;HealthcareAndEquipment;Japan;
065WR8-E;Miraca Holdings Inc;HealthcareAndEquipment;Japan;
0G4WY8-E;Kubota Pharmaceutical Holdings Co Ltd;HealthcareAndEquipment;Japan;
05HZ5H-E;BML  Inc;HealthcareAndEquipment;Japan;
05JF1R-E;Asiamedic Limited;HealthcareAndEquipment;Singapore;
0B1QZT-E;ADS Diagnostic Ltd;HealthcareAndEquipment;India;
0B0KBV-E;KMC Speciality Hospitals (India) Limited;HealthcareAndEquipment;India;
06J4GN-E;Dolphin Medical Services Ltd;HealthcareAndEquipment;India;
0D8T6X-E;Jeevan Scientific Technology Ltd;HealthcareAndEquipment;India;
05W2G2-E;Dr Lal PathLabs Limited;HealthcareAndEquipment;India;
0BBLQP-E;Thyrocare Technologies Ltd;HealthcareAndEquipment;India;
0C29CS-E;Eris Lifesciences Ltd;HealthcareAndEquipment;India;
0GNGX2-E;Artemis Global Life Sciences Ltd;HealthcareAndEquipment;India;
0HPQPY-E;Aspira Pathlab & Diagnostics Ltd;HealthcareAndEquipment;India;
05WS6D-E;Metropolis Healthcare Ltd;HealthcareAndEquipment;India;
05JDTB-E;KPJ Healthcare Bhd;HealthcareAndEquipment;Malaysia;
0HBCV3-E;Guangzhou Kingmed Diagnostics Group Co Ltd Class A;HealthcareAndEquipment;China;
09T360-E;Uchiyama Holdings Inc;HealthcareAndEquipment;Japan;
08Y9CC-E;Charm Care Corporation;HealthcareAndEquipment;Japan;
08YKH7-E;Emergency Assistance Japan Co Ltd;HealthcareAndEquipment;Japan;
0DH5WG-E;Senhwa Biosciences Inc;HealthcareAndEquipment;Taiwan;
0J5KGY-E;Human Associates Holdings Inc;HealthcareAndEquipment;Japan;
0BKZFL-E;Healthconn Corp;HealthcareAndEquipment;Taiwan;
0CGFQC-E;fureasu Co Ltd;HealthcareAndEquipment;Japan;
0FN6D5-E;UMP Healthcare Holdings Limited;HealthcareAndEquipment;Hong Kong;
0FXNPW-E;MediNet Group Ltd;HealthcareAndEquipment;Hong Kong;
08BSNY-E;China Eco-Farming Limited;HealthcareAndEquipment;Hong Kong;
0065YD-E;Silk Road Energy Services Group Ltd;HealthcareAndEquipment;Hong Kong;
0J1HXQ-E;Republic Healthcare Limited;HealthcareAndEquipment;Singapore;
0H3239-E;RMH Holdings Ltd;HealthcareAndEquipment;Singapore;
0G00SB-E;Taiwan Leader Biotech Corp;HealthcareAndEquipment;Taiwan;
0C20TL-E;UNIMAT Retirement Community Co Ltd;HealthcareAndEquipment;Japan;
05JHKX-E;Sapporo Clinical Laboratory Center Inc;HealthcareAndEquipment;Japan;
00G2X0-E;AAC Holdings Inc;HealthcareAndEquipment;United States;
0C1XJL-E;Centro de Imagem Diagnosticos SA - Alliar;HealthcareAndEquipment;Brazil;
05W45Q-E;Abano Healthcare Group Limited;HealthcareAndEquipment;New Zealand;
0066TT-E;AG Bad Neuenahr;HealthcareAndEquipment;Germany;
0C62QF-E;Acadia Healthcare Company Inc;HealthcareAndEquipment;United States;
00BFZY-E;Accelera Innovations Inc;HealthcareAndEquipment;United States;
06GB4Y-E;AfroCentric Investment Corporation Limited;HealthcareAndEquipment;South Africa;
06L8G6-E;Addus HomeCare Corporation;HealthcareAndEquipment;United States;
001516-E;AEON Global Health Corp;HealthcareAndEquipment;United States;
0H919Y-E;Akumin Inc;HealthcareAndEquipment;Canada;
06DYV8-E;Ambea AB;HealthcareAndEquipment;Sweden;
0015VP-E;Amedisys Inc;HealthcareAndEquipment;United States;
000C1N-E;American Shared Hospital Services;HealthcareAndEquipment;United States;
0G083X-E;Aptinyx Inc;HealthcareAndEquipment;United States;
00CR64-E;American Renal Associates Holdings Inc;HealthcareAndEquipment;United States;
0GDD3Z-E;Atrys Health SA;HealthcareAndEquipment;Spain;
05J1Y8-E;Banmedica SA BANMEDICA;HealthcareAndEquipment;Chile;
0018TB-E;New York Health Care Inc;HealthcareAndEquipment;United States;
0LBLJF-E;Option Care Health Inc;HealthcareAndEquipment;United States;
088W36-E;Polski Bank Komorek Macierzystych Spolka Akcyjna;HealthcareAndEquipment;Poland;
05J9WD-E;Bastide Le Confort Medical SA;HealthcareAndEquipment;France;
060WNS-E;BioTech Medics Inc;HealthcareAndEquipment;United States;
00F369-E;Biotech Products Services and Research Inc;HealthcareAndEquipment;United States;
0036X3-E;Catasys Inc;HealthcareAndEquipment;United States;
005TLD-E;CBA Florida Inc;HealthcareAndEquipment;United States;
0JHRJD-E;Empower Clinics Inc;HealthcareAndEquipment;Canada;
05ZZ36-E;Ceres Ventures Inc;HealthcareAndEquipment;United States;
008VMG-E;Capital Group Holdings Inc;HealthcareAndEquipment;United States;
05Z8LN-E;Cancer Genetics Inc;HealthcareAndEquipment;United States;
000F24-E;Comprehensive Care Corporation;HealthcareAndEquipment;United States;
000DNJ-E;Chemed Corporation;HealthcareAndEquipment;United States;
003Q78-E;Centric Health Corporation;HealthcareAndEquipment;Canada;
09HYBW-E;Canfield Medical Supply Inc;HealthcareAndEquipment;United States;
00C3ML-E;Global Cord Blood Corporation;HealthcareAndEquipment;Hong Kong;
0DYXH4-E;Champion Pain Care Corp;HealthcareAndEquipment;United States;
00BJ80-E;Castle Biosciences Inc;HealthcareAndEquipment;United States;
001RJZ-E;Capital Senior Living Corporation;HealthcareAndEquipment;United States;
0FTN63-E;Curetis NV;HealthcareAndEquipment;Germany;
0GK3S5-E;Curando Nordic AB;HealthcareAndEquipment;Sweden;
06XRLK-E;Danel (Adir Yeoshua) Ltd;HealthcareAndEquipment;Israel;
0GKQJB-E;Dental Corporation Public Company Ltd;HealthcareAndEquipment;Thailand;
0015RG-E;DaVita Inc;HealthcareAndEquipment;United States;
0018R4-E;Dynacq Healthcare Inc;HealthcareAndEquipment;United States;
05JGY8-E;Eifelhoehen-Klinik AG;HealthcareAndEquipment;Germany;
009878-E;Ensign Group Inc;HealthcareAndEquipment;United States;
009QWG-E;Esperite NV;HealthcareAndEquipment;Netherlands;
00DY3Q-E;eWellness Healthcare Corp;HealthcareAndEquipment;United States;
05TJQ7-E;Feelgood Svenska AB;HealthcareAndEquipment;Sweden;
0GHSNK-E;Fulgent Genetics Inc;HealthcareAndEquipment;United States;
07G4LH-E;Fleury SA;HealthcareAndEquipment;Brazil;
0019D5-E;Fresenius Medical Care AG & Co KGaA;HealthcareAndEquipment;Germany;
003JH8-E;Ramsay Generale de Sante SA;HealthcareAndEquipment;France;
0FK5L0-E;Guardion Health Sciences Inc;HealthcareAndEquipment;United States;
00FYYJ-E;Guardant Health Inc;HealthcareAndEquipment;United States;
0J92BP-E;Greenbrook Tms Inc;HealthcareAndEquipment;Canada;
00DGBY-E;Health Advance Inc;HealthcareAndEquipment;United States;
000LMS-E;HemaCare Corporation;HealthcareAndEquipment;United States;
0GSS9Q-E;Health Italia SpA;HealthcareAndEquipment;Italy;
0JVZXC-E;Healthia Ltd;HealthcareAndEquipment;Australia;
05J1BB-E;Healius Limited;HealthcareAndEquipment;Australia;
000LG5-E;Hanger Inc;HealthcareAndEquipment;United States;
0FSFFY-E;H-Source Holdings Ltd Class A;HealthcareAndEquipment;Canada;
05J0HS-E;IASO SA;HealthcareAndEquipment;Greece;
0BL6DB-E;INNO-GENE Spolka Akcyjna;HealthcareAndEquipment;Poland;
0JS7BH-E;IMAC Holdings Inc;HealthcareAndEquipment;United States;
06GHCY-E;James Monroe Capital Corporation;HealthcareAndEquipment;United States;
00BD90-E;Gesundheitswelt Chiemgau AG;HealthcareAndEquipment;Germany;
05JQGX-E;Thonburi Medical Centre Public Co Ltd;HealthcareAndEquipment;Thailand;
067D2X-E;Korian SA;HealthcareAndEquipment;France;
0J5T7Y-E;Life Care Capital SpA;HealthcareAndEquipment;Italy;
006M9P-E;LHC Group Inc;HealthcareAndEquipment;United States;
0JXYCX-E;Global Health Clinics Ltd;HealthcareAndEquipment;Canada;
0GNFYC-E;Lifespot Health Ltd;HealthcareAndEquipment;Australia;
05JDZM-E;MATERNUS-Kliniken AG;HealthcareAndEquipment;Germany;
007WV0-E;Clinica de Marly SA;HealthcareAndEquipment;Colombia;
0H06SM-E;Medicover AB Class B;HealthcareAndEquipment;Sweden;
07JB3G-E;MEDNAX Inc;HealthcareAndEquipment;United States;
05JFQT-E;MOLOGEN AG;HealthcareAndEquipment;Germany;
0GXJJ5-E;Medica Group Plc;HealthcareAndEquipment;United Kingdom;
0FV2RQ-E;Alliance Healthcare Group Ltd;HealthcareAndEquipment;Singapore;
0H3XY6-E;Health SA;HealthcareAndEquipment;France;
0JX6WK-E;Moho Resources Ltd;HealthcareAndEquipment;Australia;
08DQKQ-E;Med Life SA;HealthcareAndEquipment;Romania;
002BVG-E;NeoGenomics Inc;PharmaBioTech;United States;
0017YP-E;Nanobac Pharmaceuticals Incorporated;HealthcareAndEquipment;United States;
0KHVCL-E;Natur International Corp;HealthcareAndEquipment;Netherlands;
0050CP-E;Novo Integrated Sciences Inc;HealthcareAndEquipment;United States;
00CSRH-E;Invitae Corp;HealthcareAndEquipment;United States;
0FSCWF-E;Oceania Healthcare Ltd;HealthcareAndEquipment;New Zealand;
00CN92-E;OptiNose Inc;HealthcareAndEquipment;United States;
0H2Z2P-E;Medinex Ltd;HealthcareAndEquipment;Singapore;
05SKS8-E;Cordlife Group Limited;HealthcareAndEquipment;Singapore;
0GQTVM-E;Pangaea Oncology SA;HealthcareAndEquipment;Spain;
08JSS1-E;Instituto Hermes Pardini SA;HealthcareAndEquipment;Brazil;
000ZBF-E;Pro-Dex Inc;HealthcareAndEquipment;United States;
0GY5B8-E;Pembury Lifestyle Group Ltd;HealthcareAndEquipment;South Africa;
002N60-E;Petrone Worldwide Inc;HealthcareAndEquipment;United States;
00FSJX-E;Premier Pacific Construction Inc;HealthcareAndEquipment;United States;
05W4KW-E;Ramkhamhaeng Hospital Public Co Ltd;HealthcareAndEquipment;Thailand;
008QTW-E;Red Branch Technologies Inc;HealthcareAndEquipment;United States;
06LX08-E;RadNet Inc;HealthcareAndEquipment;United States;
0CQXML-E;RHT Health Trust;HealthcareAndEquipment;Singapore;
0LCC8P-E;SmileDirectClub Inc Class A;HealthcareAndEquipment;United States;
05HYTQ-E;Sonic Healthcare Limited;HealthcareAndEquipment;Australia;
0J5N4Y-E;Siemens Healthineers AG;HealthcareAndEquipment;Germany;
0J8B4Y-E;Smiles Inclusive Ltd;HealthcareAndEquipment;Australia;
0H2JGF-E;Silmaasema Oyj;HealthcareAndEquipment;Finland;
00D5LL-E;Sollensys Corp;HealthcareAndEquipment;United States;
06RBSR-E;SQI Diagnostics Inc;HealthcareAndEquipment;Canada;
0G27VX-E;Stemcell Holdings Inc;HealthcareAndEquipment;Japan;
05JFCG-E;Samitivej Public Co Ltd;HealthcareAndEquipment;Thailand;
0GJCZF-E;Telo Genomics Corp;HealthcareAndEquipment;Canada;
002VHJ-E;TOCCA Life Holdings Inc;HealthcareAndEquipment;United States;
0B3TGS-E;Telemedycyna Polska SA;HealthcareAndEquipment;Poland;
05KH7Q-E;TIE Technologies Inc;HealthcareAndEquipment;United States;
000BZ4-E;Tivity Health Inc;HealthcareAndEquipment;United States;
061HF3-E;Union Dental Holdings Inc;HealthcareAndEquipment;United States;
0014W2-E;US Physical Therapy Inc;HealthcareAndEquipment;United States;
07KK6N-E;Value8 NV;HealthcareAndEquipment;Netherlands;
07DRKF-E;Euroinvestment SA;HealthcareAndEquipment;Poland;
0C3W4B-E;Volitionrx Limited;HealthcareAndEquipment;United States;
0B8PMZ-E;Virtus Health Ltd;HealthcareAndEquipment;Australia;
07CD4D-E;VibroSense Dynamics AB Class B;HealthcareAndEquipment;Sweden;
05JVD0-E;World Trade Systems Plc;HealthcareAndEquipment;United Kingdom;
064NVS-E;Exagen Inc;HealthcareAndEquipment;United States;
060271-E;Xlr Medical Corp;HealthcareAndEquipment;United States;
06XC21-E;Zicix Corporation;HealthcareAndEquipment;United States;
0BBQW8-E;Dr Park Avenue;HealthcareAndEquipment;United States;
0FFBWM-E;Beijing Novogene Bioinformatics Technology Co Ltd;HealthcareAndEquipment;China;
0HXDTT-E;Pharos Capital BDC Inc;HealthcareAndEquipment;United States;
0KCNCN-E;Sure Care Medical & Health Ltd;HealthcareAndEquipment;Hong Kong;
0KH9XK-E;Community Health Holdings Ltd;HealthcareAndEquipment;Hong Kong;
0KSTPF-E;Clarity Medical Group Holding Limited;HealthcareAndEquipment;Hong Kong;
0L6BB8-E;Ardmore Medical Group Ltd;HealthcareAndEquipment;Singapore;
